LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,101383793569248484,loss,98767991926151025,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,101383793569248484,win,98767991926151025,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,101383793569248484,loss,98767991926151025,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,win,103461966965149786,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,win,103461966965149786,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,103461966965149786,win,98767991926151025,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,win,103461966965149786,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,loss,98767991926151025,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,loss,98767991926151025,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,loss,98767991926151025,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,loss,103461966965149786,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,win,103461966965149786,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,loss,103461966965149786,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,103461966965149786,loss,98767991926151025,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991926151025,loss,103461966965149786,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,win,101383793569248484,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,win,101383793569248484,loss,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,loss,101383793569248484,win,
LEC,2020-01-24,2020-04-27,103462459318635408,Playoffs,98767991866488695,win,101383793569248484,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,loss,103461966975897718,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,loss,103461966981927044,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,loss,99566405123587075,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,win,99566405127798575,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,loss,99566405128626825,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,103461966975897718,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,loss,103461966975897718,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966975897718,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966975897718,win,99566405129589291,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,loss,103461966975897718,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,103461966981927044,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,loss,103461966981927044,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,loss,103461966981927044,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,loss,99566405129589291,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,99566405130451785,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,99566405124618295,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,win,99566405123587075,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,win,99566405123587075,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,99566405128626825,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,win,99566405123587075,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,99566405123587075,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,loss,99566405126602853,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,win,99566405129589291,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,win,99566405126602853,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,loss,99566405128626825,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,loss,99566405129589291,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,99566405126602853,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,win,99566405130451785,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,win,99566405130451785,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,win,103461966981927044,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,win,99566405126602853,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,win,103461966971048042,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966971048042,win,99566405129589291,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,103461966971048042,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966975897718,loss,99566405126602853,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966975897718,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,loss,103461966975897718,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,103461966975897718,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,loss,99566405123587075,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,win,103461966981927044,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,99566405126602853,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,win,99566405127798575,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,103461966981927044,loss,99566405128626825,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,loss,103461966981927044,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,103461966981927044,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,99566405124618295,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,99566405126602853,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,win,99566405123587075,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,loss,99566405123587075,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,99566405129589291,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405123587075,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,loss,99566405124618295,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405124618295,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,win,99566405127798575,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405128626825,win,99566405126602853,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,win,99566405126602853,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405126602853,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,win,99566405129589291,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405127798575,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405129589291,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Regular Season,99566405130451785,win,99566405129589291,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,103461966971048042,win,99566405124618295,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405124618295,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405124618295,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405127798575,win,99566405128626825,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405128626825,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405128626825,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405130451785,loss,99566405127798575,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405130451785,win,99566405127798575,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405127798575,loss,99566405130451785,win,
